profile_id,risk,mean,std,median,mean_rank,rank_std,top3_freq,top3_pct,top5_freq,top5_pct,top10_freq,top10_pct
P1,Knowledge analysis / Technological / Pseudo-quantification risk,0.14512150769537147,0.01654335241802236,0.14413056449126488,1.4545454545454546,0.4979295977319692,198,100.0,198,100.0,198,100.0
P1,Knowledge analysis / Technological / Reliance on spurious features,0.018563424015638538,0.0024209150099944042,0.018536566344315473,19.348484848484848,3.675577701761945,0,0.0,1,0.5050505050505051,8,4.040404040404041
P1,Knowledge analysis / Technological / Representation mismatch for swarm needs,0.018593071693080814,0.0027084223004724657,0.01839930807126909,19.09090909090909,4.355632390019624,0,0.0,2,1.0101010101010102,16,8.080808080808081
P1,Knowledge analysis / Technological / Spatial frame / map mismatch,0.018740540782097536,0.002779903391942464,0.018851070217314927,19.11111111111111,4.172756492443583,0,0.0,2,1.0101010101010102,10,5.05050505050505
P1,Knowledge selection / Human / Data contamination / train-test leakage,0.0013278082017160015,0.0001601867890040177,0.0013203607862721722,56.217171717171716,4.282724055335526,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Data representativeness / representativeness gap,0.010406725774561174,0.001189117782946117,0.010217064664081694,26.404040404040405,1.1229397918612072,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Data-to-ops mismatch,0.0013400974916584914,0.00016907629005288036,0.001324102816702027,55.87373737373738,4.21627644280336,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Dataset bias / spatial bias,0.010393641326826054,0.0011484912378369777,0.010253552222904118,26.32323232323232,1.0714691398930196,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Label/metadata leakage,0.0013255971105004334,0.0001566396612604936,0.0013115622060100864,56.33838383838384,4.227333067404212,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Limited scene diversity,0.0013233572775985293,0.00017358116670929827,0.0013182805041430674,56.65151515151515,4.265763721604645,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Missing operational scenarios,0.010349685876755279,0.0010496680778878335,0.010294089897091074,26.393939393939394,1.0329733666096552,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Operator/supervision mismatch,0.0013432155655960104,0.00016465994849162205,0.0013266497086997365,55.823232323232325,4.033203811665108,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Scale mismatch,0.0013322787989372817,0.00017767293821715124,0.001309935771443154,56.22727272727273,4.452199959702551,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Human / Temporal bias / seasonality,0.0013484223908853642,0.00017799281008285542,0.001343806201193,55.63636363636363,4.283995457501071,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / C2-mode mismatch,0.0001690864984679324,2.658020846877168e-05,0.00016504150951447976,68.0,1.8909673650694174,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / Class/event imbalance,0.0001704041565539553,3.095762410752132e-05,0.00016365117584919223,67.96969696969697,2.066835503633931,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / Compression artifacts and data transformations,0.0001690014580618792,2.9809440386223235e-05,0.0001621988726487031,68.05050505050505,2.024465198733627,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / Correlated inter-agent errors not represented in data,0.00017095048341597853,2.917635883510994e-05,0.0001649779901125856,67.8030303030303,1.9940798513668356,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / Data format / pipeline mismatch,0.0001698365284329362,2.930438582409701e-05,0.00016693483861637771,67.9949494949495,2.0188442406873075,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / Georeferencing and sensor calibration errors,0.0001680947191252002,2.821471118228031e-05,0.0001642045433739454,68.24747474747475,1.9525607860191405,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / Latency/refresh-rate mismatch,0.00017000706473843476,3.0294829549890655e-05,0.00016368630370461855,67.93434343434343,2.0202840892420975,0,0.0,0,0.0,0,0.0
P1,Knowledge selection / Technological / OOD / unknown unknowns,0.0013213947471546457,0.00020802775326255656,0.0012771960880865862,56.76262626262626,4.828285469759643,0,0.0,0,0.0,0,0.0
